00600,602,718,272,338
00599,602,718,272,338
00598,602,718,272,338
00597,600,718,272,332
00596,594,718,266,326
00595,590,718,266,322
00594,590,718,266,322
00593,586,718,266,318
00592,586,716,266,314
00591,586,712,266,310
00590,586,710,266,308
00589,586,710,266,308
00588,586,710,266,308
00587,586,710,266,308
00586,588,708,268,306
00585,588,706,268,304
00584,588,704,268,302
00583,588,704,268,302
00582,578,698,264,296
00581,578,696,264,294
00580,572,696,258,294
00579,570,692,256,286
00578,570,690,256,284
00577,570,692,256,286
00576,570,692,256,286
00575,580,694,268,288
00574,582,694,270,288
00573,584,694,272,288
00572,584,694,272,288
00571,586,682,280,282
00570,586,680,280,280
00569,588,672,288,278
00568,588,670,288,276
00567,590,666,290,274
00566,590,666,290,274
00565,588,662,298,274
00564,588,662,298,274
00563,588,656,298,268
00562,590,652,300,264
00561,590,650,300,262
00560,590,650,300,262
00559,600,668,304,264
00558,604,676,302,266
00557,608,688,302,270
00556,614,692,304,274
00555,610,692,300,274
00554,610,692,300,274
00553,610,690,300,272
00552,610,688,300,270
00551,610,684,300,266
00550,608,684,298,266
00549,606,686,286,268
00548,606,682,286,264
00547,600,678,280,260
00546,598,674,276,252
00545,598,672,276,250
00544,596,666,274,248
00543,600,666,278,248
00542,600,666,278,248
00541,606,672,284,250
00540,606,672,284,250
00539,610,674,288,252
00538,610,674,288,252
00537,610,674,288,252
00536,610,674,288,252
00535,612,674,290,252
00534,616,682,290,260
00533,616,682,290,260
00532,612,694,288,274
00531,612,696,288,276
00530,614,702,290,278
00529,606,706,276,282
00528,604,706,274,282
00527,600,718,270,296
00526,598,716,268,304
00525,600,718,260,312
00524,600,718,260,314
00523,596,718,252,316
00522,594,718,250,322
00521,592,718,248,326
00520,588,722,244,330
00519,586,718,242,332
00518,580,718,236,334
00517,576,718,232,334
00516,574,718,230,338
00515,574,718,230,338
00514,574,718,230,338
00513,574,718,230,338
00512,578,718,234,338
00511,574,718,230,340
00510,574,718,230,340
00509,564,718,218,338
00508,560,718,214,340
00507,558,718,206,338
00506,556,718,204,338
00505,556,718,204,338
00504,558,718,206,336
00503,558,718,206,336
00502,556,718,206,334
00501,554,718,206,336
00500,552,718,204,336
00499,548,718,208,340
00498,546,718,208,340
00497,544,718,212,346
00496,542,718,216,348
00495,540,718,220,352
00494,538,718,222,356
00493,536,718,222,358
00492,536,718,222,358
00491,536,718,224,360
00490,536,718,224,360
00489,540,718,222,362
00488,540,718,222,362
00487,546,718,226,358
00486,552,718,230,356
00485,556,718,238,358
00484,562,718,242,356
00483,568,718,248,356
00482,572,718,252,356
00481,572,718,252,356
00480,576,718,256,356
00479,576,718,258,360
00478,580,718,268,364
00477,584,718,278,370
00476,586,718,282,378
00475,590,718,290,384
00474,592,718,292,390
00473,592,718,294,394
00472,592,718,294,394
00471,586,718,296,390
00470,582,718,292,382
00469,580,718,290,378
00468,574,718,284,376
00467,570,718,274,374
00466,572,718,268,372
00465,572,718,268,372
00464,576,718,246,378
00463,566,718,236,382
00462,568,718,238,394
00461,566,718,240,410
00460,558,718,240,426
00459,548,718,240,452
00458,540,718,238,476
00457,522,718,230,498
00456,516,718,224,530
00455,508,718,224,546
00454,508,718,228,568
00453,510,718,234,582
00452,510,718,236,590
00451,512,718,240,594
00450,512,718,240,596
00449,522,718,250,590
00448,524,718,254,590
00447,524,718,258,594
00446,528,718,262,600
00445,532,718,266,608
00444,530,718,266,612
00443,532,718,268,614
00442,532,718,268,612
00441,534,718,270,612
00440,538,718,274,612
00439,548,718,288,612
00438,550,718,294,614
00437,550,718,300,624
00436,554,718,304,632
00435,556,718,306,640
00434,560,718,310,644
00433,562,718,320,656
00432,564,718,326,664
00431,562,718,328,672
00430,564,718,332,676
00429,564,722,332,680
00428,564,722,332,680
00427,566,718,334,674
00426,564,718,336,670
00425,558,718,330,664
00424,548,718,320,664
00423,536,718,308,658
00422,536,718,302,658
00421,530,718,296,648
00420,530,718,296,648
00419,530,718,296,648
00418,538,718,300,648
00417,538,718,300,664
00416,538,718,300,670
00415,538,718,300,674
00414,538,718,300,684
00413,538,718,300,692
00412,538,718,300,702
00411,538,718,300,702
00410,538,718,300,702
00409,538,718,300,702
00408,538,718,300,702
00407,538,718,300,702
00406,538,718,300,702
00405,538,718,300,702
00404,538,718,300,702
00403,538,718,300,702
00402,538,718,300,702
00401,538,718,300,702
00400,538,718,300,702
00399,524,718,330,662
00398,524,718,330,662
00397,520,718,332,658
00396,518,718,332,654
00395,518,718,332,652
00394,516,718,322,646
00393,514,718,314,642
00392,508,718,308,642
00391,508,718,308,642
00390,506,718,306,642
00389,506,718,306,642
00388,506,718,306,654
00387,512,720,312,654
00386,514,720,314,654
00385,518,718,318,680
00384,518,720,318,682
00383,518,722,318,684
00382,518,722,318,684
00381,518,722,318,684
00380,518,722,318,684
00379,518,722,318,684
00378,518,722,318,684
00377,518,722,318,684
00376,518,722,318,684
00375,518,722,318,684
00374,518,722,318,684
00373,518,722,318,684
00372,518,722,318,684
00371,518,722,318,684
00370,518,722,318,684
00369,518,722,318,684
00368,518,722,318,684
00367,518,722,318,684
00366,518,722,318,684
00365,518,722,318,684
00364,520,722,320,684
00363,520,722,320,684
00362,520,722,320,684
00361,520,722,320,684
00360,522,722,322,684
00359,522,722,322,684
00358,522,722,322,684
00357,522,722,322,684
00356,522,722,322,684
00355,522,722,322,684
00354,522,718,382,620
00353,522,718,382,620
00352,518,718,384,608
00351,518,718,384,608
00350,516,718,388,604
00349,514,718,388,604
00348,514,718,388,604
00347,512,718,386,604
00346,514,718,388,604
00345,512,718,388,612
00344,512,718,390,612
00343,512,718,390,612
00342,514,718,394,612
00341,514,718,394,612
00340,518,718,398,612
00339,518,718,398,612
00338,522,718,402,612
00337,528,718,412,612
00336,534,718,418,612
00335,540,718,424,612
00334,548,718,432,612
00333,550,718,434,612
00332,554,718,442,612
00331,554,718,442,602
00330,558,718,446,596
00329,554,718,444,592
00328,550,714,444,588
00327,540,718,436,582
00326,538,718,434,578
00325,538,718,434,578
00324,538,718,434,574
00323,538,718,434,574
00322,542,718,440,570
00321,542,718,440,570
00320,534,718,438,562
00319,534,714,438,564
00318,532,714,438,564
00317,530,708,438,562
00316,528,706,436,560
00315,524,706,434,560
00314,522,704,432,560
00313,522,704,432,560
00312,522,702,434,564
00311,524,698,438,560
00310,528,698,442,560
00309,534,698,454,556
00308,548,690,466,548
00307,564,678,484,548
00306,580,662,504,534
00305,592,654,520,532
00304,608,638,540,520
00303,624,628,558,510
00302,640,608,574,496
00301,656,588,594,478
00300,668,574,610,466
00299,680,562,622,454
00298,692,556,634,450
00297,700,544,646,442
00296,708,530,654,428
00295,714,522,660,420
00294,720,510,668,414
00293,724,504,672,410
00292,732,498,680,404
00291,736,484,684,390
00290,742,478,692,386
00289,746,480,696,388
00288,758,478,708,388
00287,770,468,722,386
00286,784,452,738,368
00285,796,434,750,350
00284,802,424,760,340
00283,804,420,762,336
00282,802,420,760,336
00281,798,430,758,346
00280,794,438,754,354
00279,790,438,754,354
00278,784,424,750,348
00277,776,414,744,340
00276,766,408,736,336
00275,760,402,726,330
00274,752,404,718,332
00273,748,404,714,332
00272,744,406,710,334
00271,742,404,710,332
00270,740,402,708,332
00269,736,402,704,332
00268,732,408,700,338
00267,732,414,700,344
00266,732,418,700,348
